Address,USB0::0x2A8D::0x5001::MY58002415::0::INSTR,,,,,,,,,,,,,,,,
Model,DAQ970A,,,,,,,,,,,,,,,,
Serial Number:,MY58002415,,,,,,,,,,,,,,,,
Firmware Version,A.02.01-01.00-02.01-00.02-01.02-03-02,,,,,,,,,,,,,,,,
Start Time,2026-02-03 11:32:10.784,,,,,,,,,,,,,,,,
Stop Time,2026-02-03 11:34:23.342,,,,,,,,,,,,,,,,
Data Log Stopped,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Instrument Configuration,,,,,,,,,,,,,,,,,
Modules,5,Slot 0,SCD,Slot 1,DAQM900A,Slot 2,DAQM901A,Slot 4,DAQ970A Computed Channels,Slot 10,Virtual Digitizer Channels,,,,,,
2026-02-03 11:33:54.467,1022,2026-02-03 11:33:54.467,10.0542542,,,,,,,,,,,,,,
2026-02-03 11:33:54.567,1023,2026-02-03 11:33:54.567,10.0552472,,,,,,,,,,,,,,
2026-02-03 11:33:54.667,1024,2026-02-03 11:33:54.667,10.0562427,,,,,,,,,,,,,,
2026-02-03 11:33:54.767,1025,2026-02-03 11:33:54.767,10.0572323,,,,,,,,,,,,,,
2026-02-03 11:33:54.900,1026,2026-02-03 11:33:54.900,10.0585399,,,,,,,,,,,,,,
2026-02-03 11:33:54.967,1027,2026-02-03 11:33:54.967,10.0591951,,,,,,,,,,,,,,
2026-02-03 11:33:55.067,1028,2026-02-03 11:33:55.067,10.0601722,,,,,,,,,,,,,,
2026-02-03 11:33:55.167,1029,2026-02-03 11:33:55.167,10.0611449,,,,,,,,,,,,,,
2026-02-03 11:33:55.267,1030,2026-02-03 11:33:55.267,10.0621178,,,,,,,,,,,,,,
2026-02-03 11:33:55.367,1031,2026-02-03 11:33:55.367,10.0630856,,,,,,,,,,,,,,
2026-02-03 11:33:55.467,1032,2026-02-03 11:33:55.467,10.0640506,,,,,,,,,,,,,,
2026-02-03 11:33:55.567,1033,2026-02-03 11:33:55.567,10.0650161,,,,,,,,,,,,,,
2026-02-03 11:33:55.667,1034,2026-02-03 11:33:55.667,10.0659766,,,,,,,,,,,,,,
2026-02-03 11:33:55.767,1035,2026-02-03 11:33:55.767,10.0669331,,,,,,,,,,,,,,
2026-02-03 11:33:55.891,1036,2026-02-03 11:33:55.891,10.0681162,,,,,,,,,,,,,,
2026-02-03 11:33:55.967,1037,2026-02-03 11:33:55.967,10.0688422,,,,,,,,,,,,,,
2026-02-03 11:33:56.067,1038,2026-02-03 11:33:56.067,10.0697926,,,,,,,,,,,,,,
2026-02-03 11:33:56.167,1039,2026-02-03 11:33:56.167,10.0707381,,,,,,,,,,,,,,
2026-02-03 11:33:56.267,1040,2026-02-03 11:33:56.267,10.0716783,,,,,,,,,,,,,,
2026-02-03 11:33:56.367,1041,2026-02-03 11:33:56.367,10.0726206,,,,,,,,,,,,,,
2026-02-03 11:33:56.467,1042,2026-02-03 11:33:56.467,10.0735578,,,,,,,,,,,,,,
2026-02-03 11:33:56.567,1043,2026-02-03 11:33:56.567,10.0744874,,,,,,,,,,,,,,
2026-02-03 11:33:56.667,1044,2026-02-03 11:33:56.667,10.0754163,,,,,,,,,,,,,,
2026-02-03 11:33:56.767,1045,2026-02-03 11:33:56.767,10.076342,,,,,,,,,,,,,,
2026-02-03 11:33:56.926,1046,2026-02-03 11:33:56.926,10.0778028,,,,,,,,,,,,,,
2026-02-03 11:33:56.967,1047,2026-02-03 11:33:56.967,10.0781755,,,,,,,,,,,,,,
2026-02-03 11:33:57.067,1048,2026-02-03 11:33:57.067,10.0790902,,,,,,,,,,,,,,
2026-02-03 11:33:57.167,1049,2026-02-03 11:33:57.167,10.0799966,,,,,,,,,,,,,,
2026-02-03 11:33:57.267,1050,2026-02-03 11:33:57.267,10.0808982,,,,,,,,,,,,,,
2026-02-03 11:33:57.368,1051,2026-02-03 11:33:57.368,10.0818063,,,,,,,,,,,,,,
2026-02-03 11:33:57.488,1052,2026-02-03 11:33:57.488,10.0828855,,,,,,,,,,,,,,
2026-02-03 11:33:57.568,1053,2026-02-03 11:33:57.568,10.0836013,,,,,,,,,,,,,,
2026-02-03 11:33:57.667,1054,2026-02-03 11:33:57.667,10.0844945,,,,,,,,,,,,,,
2026-02-03 11:33:57.768,1055,2026-02-03 11:33:57.768,10.085385,,,,,,,,,,,,,,
2026-02-03 11:33:57.867,1056,2026-02-03 11:33:57.867,10.0862777,,,,,,,,,,,,,,
2026-02-03 11:33:58.013,1057,2026-02-03 11:33:58.013,10.0875674,,,,,,,,,,,,,,
2026-02-03 11:33:58.068,1058,2026-02-03 11:33:58.068,10.0880513,,,,,,,,,,,,,,
2026-02-03 11:33:58.168,1059,2026-02-03 11:33:58.168,10.0889273,,,,,,,,,,,,,,
2026-02-03 11:33:58.267,1060,2026-02-03 11:33:58.267,10.0898057,,,,,,,,,,,,,,
2026-02-03 11:33:58.368,1061,2026-02-03 11:33:58.368,10.090681,,,,,,,,,,,,,,
2026-02-03 11:33:58.508,1062,2026-02-03 11:33:58.508,10.0918951,,,,,,,,,,,,,,
2026-02-03 11:33:58.568,1063,2026-02-03 11:33:58.568,10.0924137,,,,,,,,,,,,,,
2026-02-03 11:33:58.668,1064,2026-02-03 11:33:58.668,10.093276,,,,,,,,,,,,,,
2026-02-03 11:33:58.768,1065,2026-02-03 11:33:58.768,10.0941352,,,,,,,,,,,,,,
2026-02-03 11:33:58.867,1066,2026-02-03 11:33:58.867,10.0949948,,,,,,,,,,,,,,
2026-02-03 11:33:59.065,1067,2026-02-03 11:33:59.065,10.0966742,,,,,,,,,,,,,,
2026-02-03 11:33:59.101,1068,2026-02-03 11:33:59.101,10.0969834,,,,,,,,,,,,,,
2026-02-03 11:33:59.168,1069,2026-02-03 11:33:59.168,10.0975527,,,,,,,,,,,,,,
2026-02-03 11:33:59.267,1070,2026-02-03 11:33:59.267,10.0983936,,,,,,,,,,,,,,
2026-02-03 11:33:59.368,1071,2026-02-03 11:33:59.368,10.0992357,,,,,,,,,,,,,,
2026-02-03 11:33:59.468,1072,2026-02-03 11:33:59.468,10.1000729,,,,,,,,,,,,,,
2026-02-03 11:33:59.568,1073,2026-02-03 11:33:59.568,10.1009121,,,,,,,,,,,,,,
2026-02-03 11:33:59.668,1074,2026-02-03 11:33:59.668,10.1017427,,,,,,,,,,,,,,
2026-02-03 11:33:59.768,1075,2026-02-03 11:33:59.768,10.1025713,,,,,,,,,,,,,,
2026-02-03 11:33:59.868,1076,2026-02-03 11:33:59.868,10.1034019,,,,,,,,,,,,,,
2026-02-03 11:33:59.968,1077,2026-02-03 11:33:59.968,10.1042221,,,,,,,,,,,,,,
2026-02-03 11:34:00.068,1078,2026-02-03 11:34:00.068,10.1050421,,,,,,,,,,,,,,
2026-02-03 11:34:00.168,1079,2026-02-03 11:34:00.168,10.105857,,,,,,,,,,,,,,
2026-02-03 11:34:00.268,1080,2026-02-03 11:34:00.268,10.1066794,,,,,,,,,,,,,,
2026-02-03 11:34:00.368,1081,2026-02-03 11:34:00.368,10.1074902,,,,,,,,,,,,,,
2026-02-03 11:34:00.468,1082,2026-02-03 11:34:00.468,10.1083001,,,,,,,,,,,,,,
2026-02-03 11:34:00.568,1083,2026-02-03 11:34:00.568,10.1091046,,,,,,,,,,,,,,
2026-02-03 11:34:00.761,1084,2026-02-03 11:34:00.761,10.1106549,,,,,,,,,,,,,,
2026-02-03 11:34:00.797,1085,2026-02-03 11:34:00.797,10.110944,,,,,,,,,,,,,,
2026-02-03 11:34:00.868,1086,2026-02-03 11:34:00.868,10.1115117,,,,,,,,,,,,,,
2026-02-03 11:34:00.968,1087,2026-02-03 11:34:00.968,10.1123067,,,,,,,,,,,,,,
2026-02-03 11:34:01.068,1088,2026-02-03 11:34:01.068,10.1130972,,,,,,,,,,,,,,
2026-02-03 11:34:01.168,1089,2026-02-03 11:34:01.168,10.1138879,,,,,,,,,,,,,,
2026-02-03 11:34:01.268,1090,2026-02-03 11:34:01.268,10.1146782,,,,,,,,,,,,,,
2026-02-03 11:34:01.368,1091,2026-02-03 11:34:01.368,10.115468,,,,,,,,,,,,,,
2026-02-03 11:34:01.468,1092,2026-02-03 11:34:01.468,10.1162493,,,,,,,,,,,,,,
2026-02-03 11:34:01.568,1093,2026-02-03 11:34:01.568,10.1170284,,,,,,,,,,,,,,
2026-02-03 11:34:01.706,1094,2026-02-03 11:34:01.706,10.1181076,,,,,,,,,,,,,,
2026-02-03 11:34:01.768,1095,2026-02-03 11:34:01.768,10.1185856,,,,,,,,,,,,,,
2026-02-03 11:34:01.868,1096,2026-02-03 11:34:01.868,10.1193567,,,,,,,,,,,,,,
2026-02-03 11:34:01.968,1097,2026-02-03 11:34:01.968,10.1201269,,,,,,,,,,,,,,
2026-02-03 11:34:02.068,1098,2026-02-03 11:34:02.068,10.1208949,,,,,,,,,,,,,,
2026-02-03 11:34:02.168,1099,2026-02-03 11:34:02.168,10.1216556,,,,,,,,,,,,,,
2026-02-03 11:34:02.268,1100,2026-02-03 11:34:02.268,10.12242,,,,,,,,,,,,,,
2026-02-03 11:34:02.368,1101,2026-02-03 11:34:02.368,10.123183,,,,,,,,,,,,,,
2026-02-03 11:34:02.504,1102,2026-02-03 11:34:02.504,10.1242147,,,,,,,,,,,,,,
2026-02-03 11:34:02.568,1103,2026-02-03 11:34:02.568,10.1246956,,,,,,,,,,,,,,
2026-02-03 11:34:02.668,1104,2026-02-03 11:34:02.668,10.1254496,,,,,,,,,,,,,,
2026-02-03 11:34:02.768,1105,2026-02-03 11:34:02.768,10.1261986,,,,,,,,,,,,,,
2026-02-03 11:34:02.939,1106,2026-02-03 11:34:02.939,10.1274806,,,,,,,,,,,,,,
2026-02-03 11:34:02.976,1107,2026-02-03 11:34:02.976,10.1277503,,,,,,,,,,,,,,
2026-02-03 11:34:03.068,1108,2026-02-03 11:34:03.068,10.1284392,,,,,,,,,,,,,,
2026-02-03 11:34:03.168,1109,2026-02-03 11:34:03.168,10.1291756,,,,,,,,,,,,,,
2026-02-03 11:34:03.268,1110,2026-02-03 11:34:03.268,10.1299076,,,,,,,,,,,,,,
2026-02-03 11:34:03.368,1111,2026-02-03 11:34:03.368,10.1306389,,,,,,,,,,,,,,
2026-02-03 11:34:03.516,1112,2026-02-03 11:34:03.516,10.1317161,,,,,,,,,,,,,,
2026-02-03 11:34:03.568,1113,2026-02-03 11:34:03.568,10.1320932,,,,,,,,,,,,,,
2026-02-03 11:34:03.701,1114,2026-02-03 11:34:03.701,10.1330558,,,,,,,,,,,,,,
2026-02-03 11:34:03.768,1115,2026-02-03 11:34:03.768,10.1335338,,,,,,,,,,,,,,
2026-02-03 11:34:03.956,1116,2026-02-03 11:34:03.956,10.134879,,,,,,,,,,,,,,
2026-02-03 11:34:03.992,1117,2026-02-03 11:34:03.992,10.1351407,,,,,,,,,,,,,,
2026-02-03 11:34:04.068,1118,2026-02-03 11:34:04.068,10.135682,,,,,,,,,,,,,,
2026-02-03 11:34:04.168,1119,2026-02-03 11:34:04.168,10.1363932,,,,,,,,,,,,,,
2026-02-03 11:34:04.268,1120,2026-02-03 11:34:04.268,10.1371016,,,,,,,,,,,,,,
2026-02-03 11:34:04.368,1121,2026-02-03 11:34:04.368,10.1378091,,,,,,,,,,,,,,
2026-02-03 11:34:04.468,1122,2026-02-03 11:34:04.468,10.1385078,,,,,,,,,,,,,,
2026-02-03 11:34:04.568,1123,2026-02-03 11:34:04.568,10.1392044,,,,,,,,,,,,,,
2026-02-03 11:34:04.668,1124,2026-02-03 11:34:04.668,10.139899,,,,,,,,,,,,,,
2026-02-03 11:34:04.768,1125,2026-02-03 11:34:04.768,10.1405902,,,,,,,,,,,,,,
2026-02-03 11:34:04.868,1126,2026-02-03 11:34:04.868,10.1412837,,,,,,,,,,,,,,
2026-02-03 11:34:05.059,1127,2026-02-03 11:34:05.059,10.1425981,,,,,,,,,,,,,,
2026-02-03 11:34:05.096,1128,2026-02-03 11:34:05.096,10.1428457,,,,,,,,,,,,,,
2026-02-03 11:34:05.168,1129,2026-02-03 11:34:05.168,10.1433374,,,,,,,,,,,,,,
2026-02-03 11:34:05.268,1130,2026-02-03 11:34:05.268,10.1440194,,,,,,,,,,,,,,
2026-02-03 11:34:05.368,1131,2026-02-03 11:34:05.368,10.1446948,,,,,,,,,,,,,,
2026-02-03 11:34:05.468,1132,2026-02-03 11:34:05.468,10.145366,,,,,,,,,,,,,,
2026-02-03 11:34:05.568,1133,2026-02-03 11:34:05.568,10.1460401,,,,,,,,,,,,,,
2026-02-03 11:34:05.668,1134,2026-02-03 11:34:05.668,10.1467117,,,,,,,,,,,,,,
2026-02-03 11:34:05.768,1135,2026-02-03 11:34:05.768,10.1473764,,,,,,,,,,,,,,
2026-02-03 11:34:05.868,1136,2026-02-03 11:34:05.868,10.1480433,,,,,,,,,,,,,,
2026-02-03 11:34:06.060,1137,2026-02-03 11:34:06.060,10.149315,,,,,,,,,,,,,,
2026-02-03 11:34:06.097,1138,2026-02-03 11:34:06.097,10.149559,,,,,,,,,,,,,,
2026-02-03 11:34:06.168,1139,2026-02-03 11:34:06.168,10.1500265,,,,,,,,,,,,,,
2026-02-03 11:34:06.268,1140,2026-02-03 11:34:06.268,10.1506862,,,,,,,,,,,,,,
2026-02-03 11:34:06.368,1141,2026-02-03 11:34:06.368,10.1513482,,,,,,,,,,,,,,
2026-02-03 11:34:06.524,1142,2026-02-03 11:34:06.524,10.1523698,,,,,,,,,,,,,,
2026-02-03 11:34:06.568,1143,2026-02-03 11:34:06.568,10.1526519,,,,,,,,,,,,,,
2026-02-03 11:34:06.668,1144,2026-02-03 11:34:06.668,10.1533067,,,,,,,,,,,,,,
2026-02-03 11:34:06.768,1145,2026-02-03 11:34:06.768,10.1539556,,,,,,,,,,,,,,
2026-02-03 11:34:06.937,1146,2026-02-03 11:34:06.937,10.1550473,,,,,,,,,,,,,,
2026-02-03 11:34:06.976,1147,2026-02-03 11:34:06.976,10.1553022,,,,,,,,,,,,,,
2026-02-03 11:34:07.068,1148,2026-02-03 11:34:07.068,10.1558926,,,,,,,,,,,,,,
2026-02-03 11:34:07.168,1149,2026-02-03 11:34:07.168,10.1565283,,,,,,,,,,,,,,
2026-02-03 11:34:07.268,1150,2026-02-03 11:34:07.268,10.1571712,,,,,,,,,,,,,,
2026-02-03 11:34:07.368,1151,2026-02-03 11:34:07.368,10.1578066,,,,,,,,,,,,,,
2026-02-03 11:34:07.468,1152,2026-02-03 11:34:07.468,10.1584386,,,,,,,,,,,,,,
2026-02-03 11:34:07.568,1153,2026-02-03 11:34:07.568,10.1590742,,,,,,,,,,,,,,
2026-02-03 11:34:07.668,1154,2026-02-03 11:34:07.668,10.1597068,,,,,,,,,,,,,,
2026-02-03 11:34:07.805,1155,2026-02-03 11:34:07.805,10.1605615,,,,,,,,,,,,,,
2026-02-03 11:34:07.868,1156,2026-02-03 11:34:07.868,10.1609565,,,,,,,,,,,,,,
2026-02-03 11:34:07.968,1157,2026-02-03 11:34:07.968,10.1615803,,,,,,,,,,,,,,
2026-02-03 11:34:08.068,1158,2026-02-03 11:34:08.068,10.1622039,,,,,,,,,,,,,,
2026-02-03 11:34:08.168,1159,2026-02-03 11:34:08.168,10.1628161,,,,,,,,,,,,,,
2026-02-03 11:34:08.268,1160,2026-02-03 11:34:08.268,10.1634286,,,,,,,,,,,,,,
2026-02-03 11:34:08.368,1161,2026-02-03 11:34:08.368,10.1640399,,,,,,,,,,,,,,
2026-02-03 11:34:08.468,1162,2026-02-03 11:34:08.468,10.1646472,,,,,,,,,,,,,,
2026-02-03 11:34:08.592,1163,2026-02-03 11:34:08.592,10.1654038,,,,,,,,,,,,,,
2026-02-03 11:34:08.668,1164,2026-02-03 11:34:08.668,10.1658581,,,,,,,,,,,,,,
2026-02-03 11:34:08.768,1165,2026-02-03 11:34:08.768,10.1664614,,,,,,,,,,,,,,
2026-02-03 11:34:08.868,1166,2026-02-03 11:34:08.868,10.1670589,,,,,,,,,,,,,,
2026-02-03 11:34:09.064,1167,2026-02-03 11:34:09.064,10.1682275,,,,,,,,,,,,,,
2026-02-03 11:34:09.100,1168,2026-02-03 11:34:09.100,10.1684442,,,,,,,,,,,,,,
2026-02-03 11:34:09.168,1169,2026-02-03 11:34:09.168,10.1688558,,,,,,,,,,,,,,
2026-02-03 11:34:09.268,1170,2026-02-03 11:34:09.268,10.1694448,,,,,,,,,,,,,,
2026-02-03 11:34:09.368,1171,2026-02-03 11:34:09.368,10.1700349,,,,,,,,,,,,,,
2026-02-03 11:34:09.492,1172,2026-02-03 11:34:09.492,10.1707645,,,,,,,,,,,,,,
2026-02-03 11:34:09.568,1173,2026-02-03 11:34:09.568,10.1712085,,,,,,,,,,,,,,
2026-02-03 11:34:09.668,1174,2026-02-03 11:34:09.668,10.1717903,,,,,,,,,,,,,,
2026-02-03 11:34:09.768,1175,2026-02-03 11:34:09.768,10.1723673,,,,,,,,,,,,,,
2026-02-03 11:34:09.868,1176,2026-02-03 11:34:09.868,10.1729437,,,,,,,,,,,,,,
2026-02-03 11:34:10.038,1177,2026-02-03 11:34:10.038,10.1739224,,,,,,,,,,,,,,
2026-02-03 11:34:10.075,1178,2026-02-03 11:34:10.075,10.1741316,,,,,,,,,,,,,,
2026-02-03 11:34:10.168,1179,2026-02-03 11:34:10.168,10.1746676,,,,,,,,,,,,,,
2026-02-03 11:34:10.268,1180,2026-02-03 11:34:10.268,10.1752379,,,,,,,,,,,,,,
2026-02-03 11:34:10.368,1181,2026-02-03 11:34:10.368,10.1758103,,,,,,,,,,,,,,
2026-02-03 11:34:10.468,1182,2026-02-03 11:34:10.468,10.1763754,,,,,,,,,,,,,,
2026-02-03 11:34:10.568,1183,2026-02-03 11:34:10.568,10.1769402,,,,,,,,,,,,,,
2026-02-03 11:34:10.668,1184,2026-02-03 11:34:10.668,10.1775035,,,,,,,,,,,,,,
2026-02-03 11:34:10.802,1185,2026-02-03 11:34:10.802,10.1782568,,,,,,,,,,,,,,
2026-02-03 11:34:10.868,1186,2026-02-03 11:34:10.868,10.1786287,,,,,,,,,,,,,,
2026-02-03 11:34:10.968,1187,2026-02-03 11:34:10.968,10.1791855,,,,,,,,,,,,,,
2026-02-03 11:34:11.068,1188,2026-02-03 11:34:11.068,10.1797444,,,,,,,,,,,,,,
2026-02-03 11:34:11.168,1189,2026-02-03 11:34:11.168,10.1803002,,,,,,,,,,,,,,
2026-02-03 11:34:11.268,1190,2026-02-03 11:34:11.268,10.180856,,,,,,,,,,,,,,
2026-02-03 11:34:11.368,1191,2026-02-03 11:34:11.368,10.1814101,,,,,,,,,,,,,,
2026-02-03 11:34:11.468,1192,2026-02-03 11:34:11.468,10.1819646,,,,,,,,,,,,,,
2026-02-03 11:34:11.572,1193,2026-02-03 11:34:11.572,10.1825395,,,,,,,,,,,,,,
2026-02-03 11:34:11.668,1194,2026-02-03 11:34:11.668,10.1830707,,,,,,,,,,,,,,
2026-02-03 11:34:11.768,1195,2026-02-03 11:34:11.768,10.1836221,,,,,,,,,,,,,,
2026-02-03 11:34:11.868,1196,2026-02-03 11:34:11.868,10.1841655,,,,,,,,,,,,,,
2026-02-03 11:34:11.969,1197,2026-02-03 11:34:11.969,10.1847109,,,,,,,,,,,,,,
2026-02-03 11:34:12.172,1198,2026-02-03 11:34:12.172,10.185812,,,,,,,,,,,,,,
2026-02-03 11:34:12.268,1199,2026-02-03 11:34:12.268,10.1863292,,,,,,,,,,,,,,
2026-02-03 11:34:12.368,1200,2026-02-03 11:34:12.368,10.1868677,,,,,,,,,,,,,,
2026-02-03 11:34:12.494,1201,2026-02-03 11:34:12.494,10.1875341,,,,,,,,,,,,,,
2026-02-03 11:34:12.568,1202,2026-02-03 11:34:12.568,10.1879362,,,,,,,,,,,,,,
2026-02-03 11:34:12.668,1203,2026-02-03 11:34:12.668,10.1884657,,,,,,,,,,,,,,
2026-02-03 11:34:12.768,1204,2026-02-03 11:34:12.768,10.1889936,,,,,,,,,,,,,,
2026-02-03 11:34:12.868,1205,2026-02-03 11:34:12.868,10.1895234,,,,,,,,,,,,,,
2026-02-03 11:34:12.968,1206,2026-02-03 11:34:12.968,10.1900464,,,,,,,,,,,,,,
2026-02-03 11:34:13.124,1207,2026-02-03 11:34:13.124,10.1908554,,,,,,,,,,,,,,
2026-02-03 11:34:13.168,1208,2026-02-03 11:34:13.168,10.1910867,,,,,,,,,,,,,,
2026-02-03 11:34:13.268,1209,2026-02-03 11:34:13.268,10.1916097,,,,,,,,,,,,,,
2026-02-03 11:34:13.368,1210,2026-02-03 11:34:13.368,10.1921235,,,,,,,,,,,,,,
2026-02-03 11:34:13.564,1211,2026-02-03 11:34:13.564,10.1931196,,,,,,,,,,,,,,
2026-02-03 11:34:13.600,1212,2026-02-03 11:34:13.600,10.1933091,,,,,,,,,,,,,,
2026-02-03 11:34:13.668,1213,2026-02-03 11:34:13.668,10.1936596,,,,,,,,,,,,,,
2026-02-03 11:34:13.768,1214,2026-02-03 11:34:13.768,10.1941674,,,,,,,,,,,,,,
2026-02-03 11:34:13.868,1215,2026-02-03 11:34:13.868,10.1946756,,,,,,,,,,,,,,
2026-02-03 11:34:13.968,1216,2026-02-03 11:34:13.968,10.1951802,,,,,,,,,,,,,,
2026-02-03 11:34:14.069,1217,2026-02-03 11:34:14.069,10.1956849,,,,,,,,,,,,,,
2026-02-03 11:34:14.192,1218,2026-02-03 11:34:14.192,10.196297,,,,,,,,,,,,,,
2026-02-03 11:34:14.289,1219,2026-02-03 11:34:14.289,10.1967862,,,,,,,,,,,,,,
2026-02-03 11:34:14.369,1220,2026-02-03 11:34:14.369,10.1971814,,,,,,,,,,,,,,
2026-02-03 11:34:14.468,1221,2026-02-03 11:34:14.468,10.1976773,,,,,,,,,,,,,,
2026-02-03 11:34:14.568,1222,2026-02-03 11:34:14.568,10.198178,,,,,,,,,,,,,,
2026-02-03 11:34:14.668,1223,2026-02-03 11:34:14.668,10.1986686,,,,,,,,,,,,,,
2026-02-03 11:34:14.769,1224,2026-02-03 11:34:14.769,10.1991684,,,,,,,,,,,,,,
2026-02-03 11:34:14.868,1225,2026-02-03 11:34:14.868,10.1996609,,,,,,,,,,,,,,
2026-02-03 11:34:14.968,1226,2026-02-03 11:34:14.968,10.2001496,,,,,,,,,,,,,,
2026-02-03 11:34:15.125,1227,2026-02-03 11:34:15.125,10.2009178,,,,,,,,,,,,,,
2026-02-03 11:34:15.169,1228,2026-02-03 11:34:15.169,10.2011315,,,,,,,,,,,,,,
2026-02-03 11:34:15.268,1229,2026-02-03 11:34:15.268,10.201617,,,,,,,,,,,,,,
2026-02-03 11:34:15.369,1230,2026-02-03 11:34:15.369,10.2021053,,,,,,,,,,,,,,
2026-02-03 11:34:15.469,1231,2026-02-03 11:34:15.469,10.2025906,,,,,,,,,,,,,,
2026-02-03 11:34:15.569,1232,2026-02-03 11:34:15.569,10.2030813,,,,,,,,,,,,,,
2026-02-03 11:34:15.705,1233,2026-02-03 11:34:15.705,10.2037376,,,,,,,,,,,,,,
2026-02-03 11:34:15.785,1234,2026-02-03 11:34:15.785,10.2041235,,,,,,,,,,,,,,
2026-02-03 11:34:15.869,1235,2026-02-03 11:34:15.869,10.204523,,,,,,,,,,,,,,
2026-02-03 11:34:15.969,1236,2026-02-03 11:34:15.969,10.2049985,,,,,,,,,,,,,,
2026-02-03 11:34:16.115,1237,2026-02-03 11:34:16.115,10.2056946,,,,,,,,,,,,,,
2026-02-03 11:34:16.169,1238,2026-02-03 11:34:16.169,10.2059476,,,,,,,,,,,,,,
2026-02-03 11:34:16.269,1239,2026-02-03 11:34:16.269,10.2064219,,,,,,,,,,,,,,
2026-02-03 11:34:16.369,1240,2026-02-03 11:34:16.369,10.2068838,,,,,,,,,,,,,,
2026-02-03 11:34:16.469,1241,2026-02-03 11:34:16.469,10.207357,,,,,,,,,,,,,,
2026-02-03 11:34:16.569,1242,2026-02-03 11:34:16.569,10.2078196,,,,,,,,,,,,,,
2026-02-03 11:34:16.669,1243,2026-02-03 11:34:16.669,10.2082837,,,,,,,,,,,,,,
2026-02-03 11:34:16.769,1244,2026-02-03 11:34:16.769,10.2087491,,,,,,,,,,,,,,
2026-02-03 11:34:16.869,1245,2026-02-03 11:34:16.869,10.2092136,,,,,,,,,,,,,,
2026-02-03 11:34:17.005,1246,2026-02-03 11:34:17.005,10.2098412,,,,,,,,,,,,,,
2026-02-03 11:34:17.069,1247,2026-02-03 11:34:17.069,10.2101298,,,,,,,,,,,,,,
2026-02-03 11:34:17.169,1248,2026-02-03 11:34:17.169,10.2105822,,,,,,,,,,,,,,
2026-02-03 11:34:17.269,1249,2026-02-03 11:34:17.269,10.2110361,,,,,,,,,,,,,,
2026-02-03 11:34:17.369,1250,2026-02-03 11:34:17.369,10.2114884,,,,,,,,,,,,,,
2026-02-03 11:34:17.469,1251,2026-02-03 11:34:17.469,10.211933,,,,,,,,,,,,,,
2026-02-03 11:34:17.569,1252,2026-02-03 11:34:17.569,10.2123834,,,,,,,,,,,,,,
2026-02-03 11:34:17.669,1253,2026-02-03 11:34:17.669,10.2128281,,,,,,,,,,,,,,
2026-02-03 11:34:17.769,1254,2026-02-03 11:34:17.769,10.213271,,,,,,,,,,,,,,
2026-02-03 11:34:17.869,1255,2026-02-03 11:34:17.869,10.2137079,,,,,,,,,,,,,,
2026-02-03 11:34:18.058,1256,2026-02-03 11:34:18.058,10.2145443,,,,,,,,,,,,,,
2026-02-03 11:34:18.095,1257,2026-02-03 11:34:18.095,10.2147106,,,,,,,,,,,,,,
2026-02-03 11:34:18.173,1258,2026-02-03 11:34:18.173,10.215055,,,,,,,,,,,,,,
2026-02-03 11:34:18.269,1259,2026-02-03 11:34:18.269,10.2154692,,,,,,,,,,,,,,
2026-02-03 11:34:18.369,1260,2026-02-03 11:34:18.369,10.215904,,,,,,,,,,,,,,
2026-02-03 11:34:18.469,1261,2026-02-03 11:34:18.469,10.2163402,,,,,,,,,,,,,,
2026-02-03 11:34:18.569,1262,2026-02-03 11:34:18.569,10.2167701,,,,,,,,,,,,,,
2026-02-03 11:34:18.669,1263,2026-02-03 11:34:18.669,10.2172072,,,,,,,,,,,,,,
2026-02-03 11:34:18.801,1264,2026-02-03 11:34:18.801,10.2177821,,,,,,,,,,,,,,
2026-02-03 11:34:18.869,1265,2026-02-03 11:34:18.869,10.2180767,,,,,,,,,,,,,,
2026-02-03 11:34:18.969,1266,2026-02-03 11:34:18.969,10.2185045,,,,,,,,,,,,,,
2026-02-03 11:34:19.069,1267,2026-02-03 11:34:19.069,10.2189371,,,,,,,,,,,,,,
2026-02-03 11:34:19.169,1268,2026-02-03 11:34:19.169,10.219367,,,,,,,,,,,,,,
2026-02-03 11:34:19.269,1269,2026-02-03 11:34:19.269,10.2197905,,,,,,,,,,,,,,
2026-02-03 11:34:19.369,1270,2026-02-03 11:34:19.369,10.2202191,,,,,,,,,,,,,,
2026-02-03 11:34:19.469,1271,2026-02-03 11:34:19.469,10.2206439,,,,,,,,,,,,,,
2026-02-03 11:34:19.569,1272,2026-02-03 11:34:19.569,10.2210639,,,,,,,,,,,,,,
2026-02-03 11:34:19.669,1273,2026-02-03 11:34:19.669,10.2214874,,,,,,,,,,,,,,
2026-02-03 11:34:19.832,1274,2026-02-03 11:34:19.832,10.2221725,,,,,,,,,,,,,,
2026-02-03 11:34:19.882,1275,2026-02-03 11:34:19.882,10.2223797,,,,,,,,,,,,,,
2026-02-03 11:34:19.969,1276,2026-02-03 11:34:19.969,10.2227405,,,,,,,,,,,,,,
2026-02-03 11:34:20.069,1277,2026-02-03 11:34:20.069,10.2231528,,,,,,,,,,,,,,
2026-02-03 11:34:20.169,1278,2026-02-03 11:34:20.169,10.2235679,,,,,,,,,,,,,,
